name1,name2,soundex_ratio,metaphone_ratio,levenshtein_ratio,jaro_winkler_ratio,cosine_similarity,euclidean_similarity,manhattan_similarity,pearson_similarity,label
Ishika,Ishikaa,1,1,0.857142857,0.971428571,0.933984101,0.733480934,0.150030651,0.966993671,y
Ishika,Ishika,1,1,1,1,1,1,1,1,y
Ishika,Ieshikaa,1,1,0.75,0.925,0.577040017,0.520904125,0.064855905,0.78848058,y
Mohit,Mohith,1,0.67,0.833333333,0.966666667,0.914925039,0.707968399,0.132842088,0.957519056,y
Mohit,Mohita,1,1,0.833333333,0.966666667,0.669860423,0.551701096,0.074379394,0.834894072,n
Mohit,Moheet,1,1,0.666666667,0.875555556,0.669792414,0.551675626,0.074731655,0.834831089,y
Mohit,Mohitt,1,1,0.833333333,0.966666667,0.859187067,0.653302531,0.109499114,0.929552345,y
Palak,Paalak,1,1,0.833333333,0.902222222,0.485664248,0.496466572,0.060429886,0.742904284,y
Palak,Palaak,1,1,0.833333333,0.966666667,0.656134129,0.546658424,0.071857256,0.828063005,y
Palak,Pallaak,1,1,0.714285714,0.933333333,0.89484632,0.685592276,0.123752562,0.947367676,y
Palak,Palack,1,1,0.833333333,0.966666667,0.660964966,0.548410953,0.073220531,0.830335991,y
Ankur,Ankura,1,1,0.833333333,0.966666667,0.572383821,0.519537801,0.065488284,0.78618513,n
Ankur,Ankur,1,1,1,1,0.999999821,1,1,1,y
Ankur,Ankur,1,1,1,1,0.999999821,1,1,1,y
Ankur,Ankur,1,1,1,1,0.999999821,1,1,1,y
Richa,Richa,1,1,1,1,1.000000119,1,1,1,y
Richa,Richa,1,1,1,1,1.000000119,1,1,1,y
Richa,Richa,1,1,1,1,1.000000119,1,1,1,y
Richa,Richaa,1,1,0.833333333,0.966666667,0.826412857,0.629241394,0.099724027,0.913118544,y
Ravi,Ravee,1,1,0.6,0.848333333,0.454507679,0.489116632,0.056850359,0.727052767,y
Ravi,Rav,1,1,0.75,0.941666667,0.224010333,0.445278671,0.049746451,0.611662065,n
Ravi,Ravi,1,1,1,1,1.000000119,1,1,1,y
Ravi,Ravii,1,1,0.8,0.96,0.880070746,0.671251915,0.117126102,0.940019521,y
Arpit,Arpita,1,1,0.833333333,0.966666667,0.894522846,0.6852611,0.121338323,0.9472239,n
Arpit,Arpi,0.75,0.86,0.8,0.96,0.666068852,0.550288531,0.073299969,0.832902544,n
Arpit,Arpit,1,1,1,1,1.000000238,1,1,1,y
Arpit,Arpeet,1,1,0.666666667,0.875555556,0.592203617,0.525457965,0.068420729,0.795984254,y
Ankita,Ankeet,1,1,0.5,0.844444444,0.359075844,0.469001908,0.053134511,0.67954216,n
Ankita,Anikitha,1,0.75,0.75,0.888888889,0.553048491,0.514016064,0.064574796,0.776527416,y
Ankita,Ankeeta,1,1,0.714285714,0.894444444,0.534905672,0.509044982,0.062070867,0.767458789,y
Ankita,Ankitaa,1,1,0.857142857,0.971428571,0.878623724,0.669927254,0.11738208,0.939312077,y
Shraddha,Shraddhaa,1,1,0.888888889,0.977777778,0.943700433,0.748750661,0.159164372,0.971846493,y
Shraddha,Shradda,1,0.86,0.875,0.975,0.851998866,0.64764283,0.10557816,0.925936682,y
Shraddha,Shraddh,1,1,0.875,0.975,0.803950846,0.614939025,0.092553386,0.902006276,y
Shraddha,Shraddhha,1,1,0.888888889,0.977777778,0.79529953,0.609813949,0.089918504,0.897861377,y
Deepak,Deepaka,1,1,0.857142857,0.971428571,0.727869809,0.575460028,0.079655869,0.863795623,n
Deepak,Deepeek,1,1,0.714285714,0.90952381,0.673802376,0.553186078,0.073702401,0.836769358,y
Deepak,Deepak,1,1,1,1,1.000000238,1,1,1,y
Deepak,Deepaak,1,1,0.857142857,0.971428571,0.708252072,0.566935454,0.078208039,0.854136585,y
Priyanka,Preeyanka,1,1,0.777777778,0.907407407,0.63287431,0.538536411,0.069635706,0.816464968,y
Priyanka,Priyani,0.75,0.89,0.75,0.921428571,0.853294134,0.648645154,0.105572495,0.926615959,n
Priyanka,Priyanka,1,1,1,1,1.000000119,1,1,1,y
Priyanka,Preeaanka,1,0.89,0.666666667,0.8,0.632700801,0.538477678,0.06879351,0.816311855,y
Khushi,Khushii,1,1,0.857142857,0.971428571,0.916869521,0.710352794,0.140466712,0.958443804,y
Khushi,Khusi,1,0.67,0.833333333,0.966666667,0.865162611,0.658196828,0.114143791,0.932588915,y
Khushi,Khushhi,1,0.86,0.857142857,0.971428571,0.842229903,0.640315634,0.103756505,0.921120125,y
Khushi,Kushii,1,0.8,0.666666667,0.84,0.623241603,0.535316592,0.067892032,0.811621266,y
Shweta,Shwetha,1,0.67,0.857142857,0.971428571,0.852135479,0.647748175,0.106580343,0.926026722,y
Shweta,Shwetaa,1,1,0.857142857,0.971428571,0.932818651,0.731767009,0.151374434,0.966414368,y
Shweta,Shwetah,1,1,0.857142857,0.971428571,0.902462661,0.693638753,0.127175039,0.951294847,y
Shweta,Shweeta,1,1,0.857142857,0.971428571,0.836686373,0.636329304,0.101601181,0.918285585,y
Kavya,Kavyaa,1,1,0.833333333,0.966666667,0.884423852,0.675318253,0.116723566,0.942193528,y
Kavya,Kavayaa,1,1,0.714285714,0.886666667,0.715837955,0.570166792,0.078944436,0.857880708,y
Kavya,Kaavyaa,1,1,0.714285714,0.87047619,0.738693357,0.580409981,0.081644463,0.869305554,y
Kavya,Kaaviya,1,1,0.714285714,0.87047619,0.61396414,0.532289712,0.068983784,0.806916686,y
Kunal,Kunnal,1,1,0.833333333,0.961111111,0.791597486,0.60767943,0.089813482,0.89570047,y
Kunal,Kunnil,1,1,0.666666667,0.875555556,0.816862822,0.622972927,0.095784981,0.908366777,y
Kunal,Kunal,1,1,1,1,1,1,1,1,y
Kunal,Kunall,1,1,0.833333333,0.966666667,0.839843631,0.638585142,0.104856394,0.919846153,y
Dheeraj,Dhheeraj,1,1,0.875,0.966666667,0.731583774,0.577137827,0.081684404,0.865823184,y
Dheeraj,Dheeraaj,1,1,0.875,0.975,0.765360296,0.593457828,0.086251326,0.882688537,y
Dheeraj,Dheeraj,1,1,1,1,0.99999994,1,1,1,y
Dheeraj,Dheerajj,1,1,0.875,0.975,0.926345944,0.722643953,0.145838656,0.963186124,y
Akshita,Akshitaa,1,1,0.875,0.975,0.948153079,0.756420718,0.169186014,0.974082707,y
Akshita,Akshiti,1,1,0.857142857,0.942857143,0.898527265,0.689419972,0.126662927,0.949247279,n
Akshita,Akshitha,1,0.75,0.875,0.975,0.898656368,0.689556097,0.124322176,0.949311599,y
Akshita,Akshitaa,1,1,0.875,0.975,0.948153079,0.756420718,0.169186014,0.974082707,y
Riya,Riyya,1,1,0.8,0.953333333,0.81575954,0.622267314,0.097173111,0.907775073,y
Riya,Riiya,1,1,0.8,0.946666667,0.834455013,0.634757699,0.099605237,0.917131611,y
Riya,Riyaa,1,1,0.8,0.96,0.941315293,0.744827832,0.161750562,0.970644632,y
Riya,Riya,1,1,1,1,1,1,1,1,y
Sneha,Snehaa,1,1,0.833333333,0.966666667,0.946965456,0.7543283,0.164877051,0.973488616,y
Sneha,Snehha,1,1,0.833333333,0.966666667,0.829101324,0.631060403,0.099248144,0.914539595,y
Sneha,Sneha,1,1,1,1,1,1,1,1,y
Sneha,Snehaa,1,1,0.833333333,0.966666667,0.946965456,0.7543283,0.164877051,0.973488616,y
Pranjal,Praanjal,1,1,0.875,0.9375,0.924884796,0.720670899,0.142725404,0.962433255,y
Pranjal,Pranjall,1,1,0.875,0.975,0.913964808,0.706806707,0.135294368,0.956973566,y
Pranjal,Pranjal,1,1,1,1,1.000000238,1,1,1,y
Pranjal,Pranjala,1,1,0.875,0.975,0.936915994,0.737897609,0.153557097,0.968450472,y
Isha,Ishaa,1,1,0.8,0.96,0.858652115,0.652872911,0.107780965,0.929320269,y
Isha,Iisha,1,0.67,0.8,0.94,0.509315968,0.502350931,0.061232206,0.754609225,y
Isha,Ishaa,1,1,0.8,0.96,0.858652115,0.652872911,0.107780965,0.929320269,y
Isha,Iesha,1,1,0.8,0.94,0.464793354,0.491495195,0.0589103,0.732331275,y
Sumit,Sumith,1,0.67,0.833333333,0.966666667,0.628591657,0.537094928,0.068043916,0.814185686,y
Sumit,Sumitha,1,0.67,0.714285714,0.942857143,0.583043337,0.522687628,0.065211629,0.791380263,n
Sumit,Sumit,1,1,1,1,1.000000119,1,1,1,y
Sumit,Sumitt,1,1,0.833333333,0.966666667,0.762805641,0.592150815,0.084526834,0.881337824,y
Kishan,Kishaan,1,1,0.857142857,0.971428571,0.736711025,0.5794894,0.08068093,0.868372291,y
Kishan,Kishan,1,1,1,1,1.000000119,1,1,1,y
Kishan,Kishaan,1,1,0.857142857,0.971428571,0.736711025,0.5794894,0.08068093,0.868372291,y
Kishan,Kishn,1,1,0.833333333,0.966666667,0.717473388,0.570873916,0.078708887,0.858742175,y
Pawan,Pawaan,1,1,0.833333333,0.966666667,0.818125546,0.623785095,0.096287228,0.909061607,y
Pawan,Pavaan,0.75,0.67,0.666666667,0.857777778,0.518540978,0.504723224,0.060762452,0.75925151,y
Pawan,Pawaan,1,1,0.833333333,0.966666667,0.818125546,0.623785095,0.096287228,0.909061607,y
Pawan,Pawaana,1,1,0.714285714,0.942857143,0.794283211,0.6092245,0.090012303,0.89712987,y
Soumya,Soumyaa,1,1,0.857142857,0.971428571,0.959323227,0.778073569,0.182135481,0.979653677,y
Soumya,Soumyaa,1,1,0.857142857,0.971428571,0.959323227,0.778073569,0.182135481,0.979653677,y
Soumya,Soumya,1,1,1,1,1,1,1,1,y
Soumya,Soummyaa,1,1,0.75,0.95,0.691017687,0.559876777,0.073432613,0.84559881,y
Neelesh,Neelaesh,1,1,0.875,0.975,0.742956936,0.582411847,0.083255932,0.871483854,y
Neelesh,Neelesh,1,1,1,1,1.000000119,1,1,1,y
Neelesh,Neelesh,1,1,1,1,1.000000119,1,1,1,y
Neelesh,Neelissh,1,1,0.75,0.921428571,0.824773669,0.628144487,0.097922494,0.91238288,y
Sarthak,Sarathaak,1,1,0.777777778,0.914814815,0.610835314,0.531284755,0.068117863,0.805456401,y
Sarthak,Sarthaak,1,1,0.875,0.975,0.887435079,0.67820595,0.117311651,0.943726108,y
Sarthak,Sarthaak,1,1,0.875,0.975,0.887435079,0.67820595,0.117311651,0.943726108,y
Sarthak,Sarrthak,1,1,0.875,0.970833333,0.815006614,0.621787967,0.097149776,0.90750206,y
Alok,Allok,1,1,0.8,0.946666667,0.672540784,0.552709005,0.072538123,0.836196478,y
Alok,Aallok,1,0.8,0.666666667,0.9,0.632562995,0.53843107,0.069256228,0.816212726,y
Alok,Alok,1,1,1,1,1,1,1,1,y
Alok,Aalok,1,0.8,0.8,0.94,0.379572958,0.47305115,0.054481511,0.689629883,y
Raghav,Raaghav,1,1,0.857142857,0.917460317,0.467013806,0.492014754,0.058430761,0.73334183,y
Raghav,Raghaav,1,1,0.857142857,0.971428571,0.866125286,0.659002301,0.111958549,0.933032729,y
Raghav,Raghav,1,1,1,1,1,1,1,1,y
Raghav,Raghaav,1,1,0.857142857,0.971428571,0.866125286,0.659002301,0.111958549,0.933032729,y
Rishi,Rishii,1,1,0.833333333,0.966666667,0.91350925,0.706259442,0.138949941,0.956749586,y
Rishi,Rishii,1,1,0.833333333,0.966666667,0.91350925,0.706259442,0.138949941,0.956749586,y
Rishi,Rishi,1,1,1,1,0.999999881,1,1,1,y
Rishi,Rishii,1,1,0.833333333,0.966666667,0.91350925,0.706259442,0.138949941,0.956749586,y
Pragati,Praagati,1,1,0.875,0.9375,0.654785216,0.54617323,0.071014801,0.827345411,y
Pragati,Pragathii,1,0.75,0.777777778,0.955555556,0.883018851,0.673992266,0.118216849,0.941526253,y
Pragati,Pragati,1,1,1,1,1,1,1,1,y
Pragati,Pragathi,1,0.75,0.875,0.975,0.86099124,0.654761405,0.107856563,0.930466514,y
Shivam,Shivamm,1,1,0.857142857,0.971428571,0.814372778,0.621385689,0.094664454,0.907129796,y
Shivam,Shivum,1,1,0.833333333,0.933333333,0.659854114,0.548005865,0.072444157,0.830001563,y
Shivam,Shivam,1,1,1,1,0.99999994,1,1,1,y
Shivam,Shivamm,1,1,0.857142857,0.971428571,0.814372778,0.621385689,0.094664454,0.907129796,y
Lakshya,Lakshyaa,1,1,0.875,0.975,0.954002142,0.767278124,0.175174736,0.9769984,y
Lakshya,Laksya,1,0.75,0.857142857,0.971428571,0.812368155,0.620121316,0.097435907,0.906169229,y
Lakshya,Lakshya,1,1,1,1,1.000000119,1,1,1,y
Lakshya,Lakshya,1,1,1,1,1.000000119,1,1,1,y
Ashish,Aashish,1,0.8,0.857142857,0.957142857,0.37779361,0.472694223,0.054007593,0.688853138,y
Ashish,Ashish,1,1,1,1,0.999999881,1,1,1,y
Ashish,Ashiish,1,1,0.857142857,0.971428571,0.729625583,0.576250527,0.08158131,0.864791259,y
Ashish,Ashhish,1,0.86,0.857142857,0.927777778,0.798188567,0.611503629,0.092219637,0.899107272,y
Sandeep,Sandeepa,1,1,0.875,0.975,0.79034102,0.606962692,0.090355832,0.895099838,n
Sandeep,Sanndip,1,1,0.571428571,0.866666667,0.388543278,0.474866694,0.055334889,0.694029849,y
Sandeep,Sandeep,1,1,1,1,1,1,1,1,y
Sandeep,Sandeeep,1,1,0.875,0.975,0.864634633,0.657757165,0.111299492,0.932276661,y
Ishita,Isheeta,1,1,0.714285714,0.894444444,0.516846657,0.504284151,0.061691755,0.758360302,y
Ishita,Ishita,1,1,1,1,1,1,1,1,y
Ishita,Isheeta,1,1,0.714285714,0.894444444,0.516846657,0.504284151,0.061691755,0.758360302,y
Ishita,Ishitta,1,1,0.857142857,0.971428571,0.633153081,0.538630778,0.06911458,0.816480793,y
Shaurya,Shauryaa,1,1,0.875,0.975,0.933646798,0.732982648,0.146276633,0.96682836,y
Shaurya,Shauryaar,0.75,0.86,0.777777778,0.955555556,0.730161667,0.576492831,0.080975859,0.865076073,n
Shaurya,Shaurya,1,1,1,1,1,1,1,1,y
Shaurya,Shauryaa,1,1,0.875,0.975,0.933646798,0.732982648,0.146276633,0.96682836,y
Kashish,Kaashish,1,1,0.875,0.966666667,0.836615324,0.636279036,0.101259877,0.918315134,y
Kashish,Kaashish,1,1,0.875,0.966666667,0.836615324,0.636279036,0.101259877,0.918315134,y
Kashish,Kashish,1,1,1,1,1.000000238,1,1,1,y
Kashish,Kashhish,1,0.86,0.875,0.946428571,0.856153369,0.650884533,0.107405429,0.928089539,y
Vineet,Vineeet,1,1,0.857142857,0.971428571,0.660627842,0.54828788,0.072847848,0.830138885,y
Vineet,Vineeth,1,0.67,0.857142857,0.971428571,0.731518388,0.577108068,0.080577274,0.865701299,y
Vineet,Vineet,1,1,1,1,1.000000119,1,1,1,y
Vineet,Vineeet,1,1,0.857142857,0.971428571,0.660627842,0.54828788,0.072847848,0.830138885,y
Mayank,Maayank,1,1,0.857142857,0.917460317,0.447162956,0.487445725,0.056306989,0.723488293,y
Mayank,Maaank,1,0.86,0.833333333,0.911111111,0.419071615,0.481256371,0.056403189,0.709395053,y
Mayank,Mayank,1,1,1,1,1,1,1,1,y
Mayank,Maayank,1,1,0.857142857,0.917460317,0.447162956,0.487445725,0.056306989,0.723488293,y
Jyoti,Joythi,1,0.4,0.5,0.89,0.375045598,0.47214504,0.054189537,0.687371865,y
Jyoti,Jyothi,1,0.67,0.833333333,0.966666667,0.845276773,0.642558183,0.102838459,0.922622552,y
Jyoti,Jyoti,1,1,1,1,1.000000238,1,1,1,y
Jyoti,Jyoothi,1,0.67,0.714285714,0.933333333,0.882688046,0.673681776,0.117993497,0.941339009,y
Parul,Paarul,1,1,0.833333333,0.955555556,0.348232746,0.466913521,0.053609813,0.674090862,y
Parul,Parool,1,1,0.666666667,0.875555556,0.488051981,0.497048146,0.059482348,0.743831363,y
Parul,Parul,1,1,1,1,1,1,1,1,y
Parul,Paaarul,1,1,0.714285714,0.923809524,0.580250442,0.521854803,0.065887609,0.7900926,y
Shambhavi,Shaambhavi,1,1,0.9,0.924814815,0.800631285,0.612949184,0.094527988,0.900380469,y
Shambhavi,Shaambhavi,1,1,0.9,0.924814815,0.800631285,0.612949184,0.094527988,0.900380469,y
Shambhavi,Shambhavi,1,1,1,1,1.000000119,1,1,1,y
Shambhavi,Shambhaavi,1,1,0.9,0.98,0.900372267,0.69138109,0.124570006,0.950178318,y
Anshu,Aanshu,1,0.8,0.833333333,0.95,0.409312725,0.479177209,0.057488797,0.704547411,y
Anshu,Anshuu,1,1,0.833333333,0.966666667,0.915603995,0.708795976,0.135545624,0.957803536,y
Anshu,Anshu,1,1,1,1,1.000000119,1,1,1,y
Anshu,Anshhhu,1,0.86,0.714285714,0.942857143,0.508688688,0.502191225,0.06041505,0.754479783,y
Keshav,Keshhaav,1,0.86,0.75,0.95,0.810962856,0.619241986,0.097201982,0.90549261,y
Keshav,Keshaav,1,1,0.857142857,0.971428571,0.914170027,0.7070543,0.13881733,0.957079123,y
Keshav,Keshav,1,1,1,1,0.999999881,1,1,1,y
Keshav,Keshhaav,1,0.86,0.75,0.95,0.810962856,0.619241986,0.097201982,0.90549261,y
Prince,Prrince,1,1,0.857142857,0.961904762,0.255341321,0.450374192,0.050166165,0.627411016,y
Prince,Pprince,1,1,0.857142857,0.957142857,0.303561509,0.458673069,0.051697273,0.651460627,y
Prince,Prince,1,1,1,1,1,1,1,1,y
Prince,Prinnce,1,1,0.857142857,0.971428571,0.263644129,0.451762305,0.049821814,0.631501225,y
Prakash,Praakash,1,1,0.875,0.9375,0.365769446,0.470309413,0.053750101,0.682868991,y
Prakash,Prakaash,1,1,0.875,0.975,0.344426572,0.466188889,0.052994115,0.672039513,y
Prakash,Prakash,1,1,1,1,0.999999881,1,1,1,y
Prakash,Prakaash,1,1,0.875,0.975,0.344426572,0.466188889,0.052994115,0.672039513,y
Pratibha,Praatibha,1,1,0.888888889,0.974074074,0.893514872,0.684234384,0.124969036,0.946772582,y
Pratibha,Pratibhaa,1,1,0.888888889,0.977777778,0.948223233,0.756545304,0.167315643,0.974105722,y
Pratibha,Pratibha,1,1,1,1,1.000000238,1,1,1,y
Pratibha,Praatibha,1,1,0.888888889,0.974074074,0.893514872,0.684234384,0.124969036,0.946772582,y
Praveen,Praaveen,1,1,0.875,0.970833333,0.781465888,0.602006601,0.089545285,0.890706067,y
Praveen,Praveenn,1,1,0.875,0.975,0.945074022,0.751066934,0.162891817,0.972517696,y
Praveen,Praveen,1,1,1,1,1,1,1,1,y
Praveen,Praaveen,1,1,0.875,0.970833333,0.781465888,0.602006601,0.089545285,0.890706067,y
Priyanshu,Preeyanshu,1,1,0.8,0.917037037,0.461817175,0.49080225,0.058847956,0.730934677,y
Priyanshu,Priyanshuu,1,1,0.9,0.98,0.940031528,0.742765824,0.155243098,0.970013413,y
Priyanshu,Priyanshu,1,1,1,1,1,1,1,1,y
Priyanshu,Preeyanshu,1,1,0.8,0.917037037,0.461817175,0.49080225,0.058847956,0.730934677,y
Kshitij,Kshitija,1,1,0.875,0.975,0.940064609,0.742818557,0.155087653,0.970022799,y
Kshitij,Kshitii,0.75,0.86,0.857142857,0.942857143,0.870460272,0.66269115,0.113735318,0.93522187,n
Kshitij,Kshitij,1,1,1,1,0.99999994,1,1,1,y
Kshitij,Kshitij,1,1,1,1,0.99999994,1,1,1,y
Arushi,Aarushi,1,0.8,0.857142857,0.957142857,0.503508806,0.500880298,0.059145175,0.75167143,y
Arushi,Aarushii,1,0.8,0.75,0.925,0.611119986,0.531375873,0.066194749,0.805544889,y
Arushi,Arushi,1,1,1,1,0.99999994,1,1,1,y
Arushi,Aaarushi,1,0.8,0.75,0.925,0.39509207,0.476209475,0.054917818,0.697432659,y
Ishan,Ishaan,1,1,0.833333333,0.966666667,0.69999814,0.563507544,0.075964683,0.849981738,y
Ishan,Ishaana,1,1,0.714285714,0.942857143,0.678724647,0.555064395,0.073208631,0.839317256,y
Ishan,Ishan,1,1,1,1,1.000000119,1,1,1,y
Ishan,Iishan,1,0.8,0.833333333,0.95,0.467744827,0.492186288,0.05798519,0.73381926,y
Garima,Gareema,1,1,0.714285714,0.894444444,0.668001592,0.551006693,0.071737677,0.833943742,y
Garima,Gareema,1,1,0.714285714,0.894444444,0.668001592,0.551006693,0.071737677,0.833943742,y
Garima,Garima,1,1,1,1,1.000000119,1,1,1,y
Garima,Gareeema,1,1,0.625,0.873611111,0.65913856,0.547745563,0.071565051,0.829490901,y
Manish,Maanish,1,1,0.857142857,0.961904762,0.469555885,0.492612233,0.059321663,0.734705157,y
Manish,Maaneesh,1,1,0.625,0.855555556,0.380312353,0.473199784,0.055020456,0.690080652,y
Manish,Manish,1,1,1,1,1,1,1,1,y
Manish,Maaanish,1,1,0.75,0.933333333,0.284259439,0.455281101,0.051653094,0.641886447,y
Vaishnavi,Vashnavi,1,1,0.888888889,0.97037037,0.924564362,0.720242141,0.140989293,0.962292083,y
Vaishnavi,Vayishnavi,1,0.89,0.9,0.973333333,0.880541682,0.671685863,0.117183873,0.940293553,y
Vaishnavi,Vaishnavi,1,1,1,1,1.000000119,1,1,1,y
Vaishnavi,Vaishhnaavi,1,0.89,0.818181818,0.963636364,0.861860275,0.655469894,0.107064455,0.930953508,y
Shreyansh,Shreyyaansh,1,1,0.818181818,0.963636364,0.946924329,0.754256423,0.167545906,0.973470741,y
Shreyansh,Shreyanj,1,0.8,0.777777778,0.930555556,0.834903538,0.635072149,0.099694587,0.91744974,n
Shreyansh,Shreyansh,1,1,1,1,1.000000119,1,1,1,y
Shreyansh,Shreeyansh,1,1,0.9,0.98,0.702570677,0.564566389,0.077011882,0.851285533,y
Atul,Aatull,1,0.8,0.666666667,0.9,0.349575073,0.467170065,0.052783101,0.674651798,y
Atul,Aatul,1,0.8,0.8,0.94,0.34256652,0.465836367,0.053493896,0.671148308,y
Atul,Atul,1,1,1,1,1.000000238,1,1,1,y
Atul,Aaatul,1,0.8,0.666666667,0.9,0.19343996,0.44051182,0.048650798,0.596510575,y
Sarvesh,Sarveesh,1,1,0.875,0.975,0.82897079,0.63097145,0.101454197,0.91453734,y
Sarvesh,Sarvesha,1,1,0.875,0.975,0.896613121,0.687415486,0.122337129,0.948297821,y
Sarvesh,Sarvesh,1,1,1,1,1.000000238,1,1,1,y
Sarvesh,Sarveesh,1,1,0.875,0.975,0.82897079,0.63097145,0.101454197,0.91453734,y
Vidya,Vidyaa,1,1,0.833333333,0.966666667,0.903507829,0.694782243,0.127683519,0.95173443,y
Vidya,Vidya,1,1,1,1,1.000000119,1,1,1,y
Vidya,Vidya,1,1,1,1,1.000000119,1,1,1,y
Vidya,Vidyaa,1,1,0.833333333,0.966666667,0.903507829,0.694782243,0.127683519,0.95173443,y
Shubhangi,Shuubhangi,1,1,0.9,0.976666667,0.848204672,0.644749117,0.105090301,0.924117608,y
Shubhangi,Shubhangi,1,1,1,1,1.000000238,1,1,1,y
Shubhangi,Shubhangi,1,1,1,1,1.000000238,1,1,1,y
Shubhangi,Shubhangii,1,1,0.9,0.98,0.918127298,0.711918625,0.135946136,0.959074512,y
Mohsin,Mohssin,1,1,0.857142857,0.971428571,0.803825855,0.614863549,0.093227191,0.901901658,y
Mohsin,Mohshinn,1,0.67,0.75,0.95,0.829317451,0.6312077,0.097647358,0.914650775,y
Mohsin,Mohsin,1,1,1,1,1,1,1,1,y
Mohsin,Mohhsin,1,0.86,0.857142857,0.966666667,0.741198897,0.581582732,0.081114972,0.8705892,y
Saran,Saraan,1,1,0.833333333,0.966666667,0.865066469,0.658116712,0.110011738,0.932467373,y
Saran,Saranth,0.75,0.86,0.714285714,0.942857143,0.771013737,0.596396534,0.08632054,0.88539734,n
Saran,Saran,1,1,1,1,1.000000119,1,1,1,y
Saran,Saraan,1,1,0.833333333,0.966666667,0.865066469,0.658116712,0.110011738,0.932467373,y
Vikash,Vikaash,1,1,0.857142857,0.971428571,0.790331841,0.606957488,0.090359601,0.895141755,y
Vikash,Vikasha,1,1,0.857142857,0.971428571,0.943387449,0.748228883,0.159180356,0.971687897,y
Vikash,Vikash,1,1,1,1,1,1,1,1,y
Vikash,Vikaash,1,1,0.857142857,0.971428571,0.790331841,0.606957488,0.090359601,0.895141755,y
Aayush,Aayuussh,1,1,0.75,0.95,0.800612807,0.612938122,0.09329046,0.900302396,y
Aayush,Aayoush,1,1,0.857142857,0.966666667,0.625080884,0.535925214,0.06917498,0.812532551,y
Aayush,Aayush,1,1,1,1,1.000000119,1,1,1,y
Aayush,Aayuussh,1,1,0.75,0.95,0.800612807,0.612938122,0.09329046,0.900302396,y
Akhilesh,Akilesh,1,0.89,0.875,0.966666667,0.752364695,0.586938945,0.085073854,0.87617713,y
Akhilesh,Akilesh,1,0.89,0.875,0.966666667,0.752364695,0.586938945,0.085073854,0.87617713,y
Akhilesh,Akhilesh,1,1,1,1,1.000000119,1,1,1,y
Akhilesh,Akilesh,1,0.89,0.875,0.966666667,0.752364695,0.586938945,0.085073854,0.87617713,y
Nitin,Nithin,1,0.67,0.833333333,0.961111111,0.810277581,0.618815306,0.094593966,0.905122192,y
Nitin,Nithiin,1,0.67,0.714285714,0.933333333,0.818835557,0.624243951,0.096057547,0.909407137,y
Nitin,Nitin,1,1,1,1,1.000000119,1,1,1,y
Nitin,Nithiin,1,0.67,0.714285714,0.933333333,0.818835557,0.624243951,0.096057547,0.909407137,y
Himani,Himanai,1,1,0.857142857,0.971428571,0.726653278,0.574915115,0.078396154,0.863292488,y
Himani,Himani,1,1,1,1,0.99999994,1,1,1,y
Himani,Himani,1,1,1,1,0.99999994,1,1,1,y
Himani,Himaanii,1,1,0.75,0.95,0.689190626,0.559150249,0.075073147,0.844534795,y
Sushil,Susheel,1,1,0.714285714,0.90952381,0.58670938,0.523789156,0.066168922,0.79331514,y
Sushil,Sushill,1,1,0.857142857,0.971428571,0.938304663,0.740044507,0.154348621,0.969140863,y
Sushil,Sushil,1,1,1,1,0.99999994,1,1,1,y
Sushil,Susheel,1,1,0.714285714,0.90952381,0.58670938,0.523789156,0.066168922,0.79331514,y
Vartika,Vaartika,1,1,0.875,0.966666667,0.582490206,0.522522234,0.069259929,0.791188114,y
Vartika,Vaartikha,1,0.89,0.777777778,0.940740741,0.512580037,0.503185214,0.061735643,0.756247786,y
Vartika,Vartika,1,1,1,1,1.000000119,1,1,1,y
Vartika,Vaartika,1,1,0.875,0.966666667,0.582490206,0.522522234,0.069259929,0.791188114,y
Aviral,Avirall,1,1,0.857142857,0.971428571,0.913499236,0.706247208,0.13233802,0.956733332,y
Aviral,Avirall,1,1,0.857142857,0.971428571,0.913499236,0.706247208,0.13233802,0.956733332,y
Aviral,Aviral,1,1,1,1,1.000000119,1,1,1,y
Aviral,Avirral,1,1,0.857142857,0.971428571,0.740320444,0.581170357,0.081525442,0.870141481,y
Abdul,Abddul,1,1,0.833333333,0.961111111,0.430053353,0.483639017,0.056072347,0.714978529,y
Abdul,Abdull,1,1,0.833333333,0.966666667,0.901704013,0.692814928,0.127786949,0.950845062,y
